,archor,url
1441,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
1442,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
1443,讲师,http://cc.nankai.edu.cn/js/list.htm
1444,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
1445,博士后,http://cc.nankai.edu.cn/bsh/list.htm
1446,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
1447,本科教育,http://cc.nankai.edu.cn/13272/list.htm
1448,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
1449,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
1450,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
1451,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1452,学术团队,http://cc.nankai.edu.cn/13281/list.htm
1453,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
1454,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
1455,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1456,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1457,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1458,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1459,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1460,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1461,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1462,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1463,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1464,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1465,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1466,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1467,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1468,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1469,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1470,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1471,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1472,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1473,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1474,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1475,学院概况,http://cc.nankai.edu.cn/13256/list.htm
1476,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
1477,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
1478,组织结构,http://cc.nankai.edu.cn/13280/list.htm
1479,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
1480,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
1481,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
1482,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
1483,学科结构,http://cc.nankai.edu.cn/13262/list.htm
1484,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
1485,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
1486,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
1487,讲师,http://cc.nankai.edu.cn/js/list.htm
1488,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
1489,博士后,http://cc.nankai.edu.cn/bsh/list.htm
1490,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
1491,本科教育,http://cc.nankai.edu.cn/13272/list.htm
1492,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
1493,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
1494,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
1495,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1496,学术团队,http://cc.nankai.edu.cn/13281/list.htm
1497,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
1498,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
1499,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1500,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1501,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1502,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1503,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1504,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1505,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1506,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1507,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1508,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1509,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1510,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1511,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1512,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1513,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1514,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1515,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1516,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1517,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1518,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1519,学院概况,http://cc.nankai.edu.cn/13256/list.htm
1520,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
1521,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
1522,组织结构,http://cc.nankai.edu.cn/13280/list.htm
1523,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
1524,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
1525,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
1526,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
1527,学科结构,http://cc.nankai.edu.cn/13262/list.htm
1528,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
1529,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
1530,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
1531,讲师,http://cc.nankai.edu.cn/js/list.htm
1532,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
1533,博士后,http://cc.nankai.edu.cn/bsh/list.htm
1534,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
1535,本科教育,http://cc.nankai.edu.cn/13272/list.htm
1536,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
1537,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
1538,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
1539,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1540,学术团队,http://cc.nankai.edu.cn/13281/list.htm
1541,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
1542,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
1543,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1544,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1545,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1546,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1547,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1548,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1549,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1550,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1551,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1552,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1553,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1554,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1555,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1556,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1557,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1558,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1559,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1560,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1561,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1562,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1563,学院概况,http://cc.nankai.edu.cn/13256/list.htm
1564,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
1565,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
1566,组织结构,http://cc.nankai.edu.cn/13280/list.htm
1567,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
1568,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
1569,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
1570,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
1571,学科结构,http://cc.nankai.edu.cn/13262/list.htm
1572,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
1573,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
1574,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
1575,讲师,http://cc.nankai.edu.cn/js/list.htm
1576,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
1577,博士后,http://cc.nankai.edu.cn/bsh/list.htm
1578,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
1579,本科教育,http://cc.nankai.edu.cn/13272/list.htm
1580,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
1581,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
1582,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
1583,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1584,学术团队,http://cc.nankai.edu.cn/13281/list.htm
1585,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
1586,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
1587,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1588,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1589,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1590,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1591,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1592,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1593,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1594,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1595,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1596,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1597,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1598,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1599,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1600,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1601,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1602,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1603,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1604,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1605,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1606,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1607,下一页>>,http://cc.nankai.edu.cn/13299/list2.htm
1608,尾页,http://cc.nankai.edu.cn/13299/list8.htm
1609,学院概况,http://cc.nankai.edu.cn/13256/list.htm
1610,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
1611,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
1612,组织结构,http://cc.nankai.edu.cn/13280/list.htm
1613,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
1614,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
1615,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
1616,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
1617,学科结构,http://cc.nankai.edu.cn/13262/list.htm
1618,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
1619,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
1620,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
1621,讲师,http://cc.nankai.edu.cn/js/list.htm
1622,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
1623,博士后,http://cc.nankai.edu.cn/bsh/list.htm
1624,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
1625,本科教育,http://cc.nankai.edu.cn/13272/list.htm
1626,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
1627,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
1628,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
1629,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1630,学术团队,http://cc.nankai.edu.cn/13281/list.htm
1631,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
1632,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
1633,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1634,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1635,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1636,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1637,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1638,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1639,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1640,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1641,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1642,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1643,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1644,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1645,学院直属办公室,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1646,计算机科学与技术系,http://cc.nankai.edu.cn/jsjkxyjsx/list.htm
1647,公共计算机基础教学部,http://cc.nankai.edu.cn/ggjsjjcjxb/list.htm
1648,实验教学中心,http://cc.nankai.edu.cn/syjxzx/list.htm
1649,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1650,学院概况,http://cc.nankai.edu.cn/13256/list.htm
1651,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
1652,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
1653,组织结构,http://cc.nankai.edu.cn/13280/list.htm
1654,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
1655,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
1656,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
1657,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
1658,学科结构,http://cc.nankai.edu.cn/13262/list.htm
1659,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
1660,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
1661,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
1662,讲师,http://cc.nankai.edu.cn/js/list.htm
1663,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
1664,博士后,http://cc.nankai.edu.cn/bsh/list.htm
1665,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
1666,本科教育,http://cc.nankai.edu.cn/13272/list.htm
1667,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
1668,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
1669,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
1670,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1671,学术团队,http://cc.nankai.edu.cn/13281/list.htm
1672,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
1673,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
1674,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1675,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1676,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1677,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1678,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1679,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1680,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1681,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1682,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1683,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1684,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1685,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1686,学院直属办公室,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1687,计算机科学与技术系,http://cc.nankai.edu.cn/jsjkxyjsx/list.htm
1688,公共计算机基础教学部,http://cc.nankai.edu.cn/ggjsjjcjxb/list.htm
1689,实验教学中心,http://cc.nankai.edu.cn/syjxzx/list.htm
1690,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1691,旧版网站,http://graduate.nku.cn/admissions/
1692,管理员登录,http://yzb.nankai.edu.cn/webplus3.nankai.edu.cn
1693,收藏本站,"http://cc.nankai.edu.cnjavascript:window.external.AddFavorite('/main.htm','南开大学研究生招生网')"
1694,,http://yzb.nankai.edu.cn/main.htm
1695,首页,http://yzb.nankai.edu.cn/main.htm
1696,硕士招生,http://yzb.nankai.edu.cn/2551/list.htm
1697,博士招生,http://yzb.nankai.edu.cn/2552/list.htm
1698,港澳台研究生招生,http://yzb.nankai.edu.cn/2553/list.htm
1699,留学研究生招生,http://yzb.nankai.edu.cn/2554/list.htm
1700,在职攻读硕士学位（单证）,http://yzb.nankai.edu.cn/2555/list.htm
1701,同等学力,http://yzb.nankai.edu.cn/2556/list.htm
1702,联系我们,http://yzb.nankai.edu.cn/2557/list.htm
1703,首页,http://yzb.nankai.edu.cn/main.htm
1704,硕士招生,http://yzb.nankai.edu.cn/2551/list.htm
1705,博士招生,http://yzb.nankai.edu.cn/2552/list.htm
1706,港澳台研究生招生,http://yzb.nankai.edu.cn/2553/list.htm
1707,留学研究生招生,http://yzb.nankai.edu.cn/2554/list.htm
1708,在职攻读硕士学位（单证）,http://yzb.nankai.edu.cn/2555/list.htm
1709,同等学力,http://yzb.nankai.edu.cn/2556/list.htm
1710,联系我们,http://yzb.nankai.edu.cn/2557/list.htm
1711,旧版网站,http://graduate.nku.cn/admissions/
1712,管理员登录,http://yzb.nankai.edu.cn/webplus3.nankai.edu.cn
1713,收藏本站,"http://cc.nankai.edu.cnjavascript:window.external.AddFavorite('/main.htm','南开大学研究生招生网')"
1714,,http://yzb.nankai.edu.cn/34/d1/c2630a13521/page.htm
1715,,http://yzb.nankai.edu.cn/34/cf/c2630a13519/page.htm
1716,,http://yzb.nankai.edu.cn/2e/0c/c2630a11788/page.htm
1717,大图切换,http://yzb.nankai.edu.cn/2e/0c/c2630a11788/page.htm
1718,学院概况,http://cc.nankai.edu.cn/13256/list.htm
1719,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
1720,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
1721,组织结构,http://cc.nankai.edu.cn/13280/list.htm
1722,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
1723,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
1724,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
1725,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
1726,学科结构,http://cc.nankai.edu.cn/13262/list.htm
1727,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
1728,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
1729,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
1730,讲师,http://cc.nankai.edu.cn/js/list.htm
1731,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
1732,博士后,http://cc.nankai.edu.cn/bsh/list.htm
1733,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
1734,本科教育,http://cc.nankai.edu.cn/13272/list.htm
1735,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
1736,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
1737,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
1738,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1739,学术团队,http://cc.nankai.edu.cn/13281/list.htm
1740,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
1741,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
1742,最新动态,http://cc.nankai.edu.cn/13291/list.htm
1743,学院公告,http://cc.nankai.edu.cn/13292/list.htm
1744,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
1745,科研信息,http://cc.nankai.edu.cn/13294/list.htm
1746,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
1747,党团园地,http://cc.nankai.edu.cn/13296/list.htm
1748,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
1749,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
1750,就业信息,http://cc.nankai.edu.cn/13299/list.htm
1751,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
1752,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
1753,系所中心,http://cc.nankai.edu.cn/13280/list.htm
1754,计算机科学与技术系,http://cc.nankai.edu.cn/13282/list.htm
1755,公共计算机基础教学部,http://cc.nankai.edu.cn/13283/list.htm
1756,实验教学中心,http://cc.nankai.edu.cn/13284/list.htm
1757,国家级虚拟仿真实验教学中心,http://cc.nankai.edu.cn/13285/list.htm
1758,大数据技术研究所,http://cc.nankai.edu.cn/13286/list.htm
1759,机器智能研究所,http://cc.nankai.edu.cn/13287/list.htm
